image_path,label_path,source_stem,augmentation_type
data/raw/RTTS/JPEGImages/BL_Bing_193.png,data/labels/BL_Bing_193.txt,BL_Bing_193,original
data/raw/RTTS/JPEGImages/BL_Bing_273.png,data/labels/BL_Bing_273.txt,BL_Bing_273,original
data/raw/RTTS/JPEGImages/BL_Bing_314.png,data/labels/BL_Bing_314.txt,BL_Bing_314,original
data/raw/RTTS/JPEGImages/BL_Bing_350.png,data/labels/BL_Bing_350.txt,BL_Bing_350,original
data/raw/RTTS/JPEGImages/BL_Bing_430.png,data/labels/BL_Bing_430.txt,BL_Bing_430,original
data/raw/RTTS/JPEGImages/BL_Bing_446.png,data/labels/BL_Bing_446.txt,BL_Bing_446,original
data/raw/RTTS/JPEGImages/BL_Bing_591.png,data/labels/BL_Bing_591.txt,BL_Bing_591,original
data/raw/RTTS/JPEGImages/BL_Bing_627.png,data/labels/BL_Bing_627.txt,BL_Bing_627,original
data/raw/RTTS/JPEGImages/BL_Bing_743.png,data/labels/BL_Bing_743.txt,BL_Bing_743,original
data/raw/RTTS/JPEGImages/BL_Google_047.png,data/labels/BL_Google_047.txt,BL_Google_047,original
data/raw/RTTS/JPEGImages/BL_Google_065.png,data/labels/BL_Google_065.txt,BL_Google_065,original
data/raw/RTTS/JPEGImages/BL_Google_121.png,data/labels/BL_Google_121.txt,BL_Google_121,original
data/raw/RTTS/JPEGImages/BL_Google_127.png,data/labels/BL_Google_127.txt,BL_Google_127,original
data/raw/RTTS/JPEGImages/BL_Google_147.png,data/labels/BL_Google_147.txt,BL_Google_147,original
data/raw/RTTS/JPEGImages/BL_Google_173.png,data/labels/BL_Google_173.txt,BL_Google_173,original
data/raw/RTTS/JPEGImages/BL_Google_178.png,data/labels/BL_Google_178.txt,BL_Google_178,original
data/raw/RTTS/JPEGImages/BL_Google_199.png,data/labels/BL_Google_199.txt,BL_Google_199,original
data/raw/RTTS/JPEGImages/BL_Google_256.png,data/labels/BL_Google_256.txt,BL_Google_256,original
data/raw/RTTS/JPEGImages/BL_Google_339.png,data/labels/BL_Google_339.txt,BL_Google_339,original
data/raw/RTTS/JPEGImages/BL_Google_433.png,data/labels/BL_Google_433.txt,BL_Google_433,original
data/raw/RTTS/JPEGImages/BL_Google_440.png,data/labels/BL_Google_440.txt,BL_Google_440,original
data/raw/RTTS/JPEGImages/BL_Google_463.png,data/labels/BL_Google_463.txt,BL_Google_463,original
data/raw/RTTS/JPEGImages/BL_Google_528.png,data/labels/BL_Google_528.txt,BL_Google_528,original
data/raw/RTTS/JPEGImages/CC_Baidu_01.png,data/labels/CC_Baidu_01.txt,CC_Baidu_01,original
data/raw/RTTS/JPEGImages/CC_Baidu_011.png,data/labels/CC_Baidu_011.txt,CC_Baidu_011,original
data/raw/RTTS/JPEGImages/CC_Baidu_016.png,data/labels/CC_Baidu_016.txt,CC_Baidu_016,original
data/raw/RTTS/JPEGImages/CC_Baidu_017.png,data/labels/CC_Baidu_017.txt,CC_Baidu_017,original
data/raw/RTTS/JPEGImages/CC_Baidu_028.png,data/labels/CC_Baidu_028.txt,CC_Baidu_028,original
data/raw/RTTS/JPEGImages/CC_Baidu_039.png,data/labels/CC_Baidu_039.txt,CC_Baidu_039,original
data/raw/RTTS/JPEGImages/CC_Baidu_040.png,data/labels/CC_Baidu_040.txt,CC_Baidu_040,original
data/raw/RTTS/JPEGImages/CC_Baidu_042.png,data/labels/CC_Baidu_042.txt,CC_Baidu_042,original
data/raw/RTTS/JPEGImages/CC_Baidu_047.png,data/labels/CC_Baidu_047.txt,CC_Baidu_047,original
data/raw/RTTS/JPEGImages/CC_Baidu_055.png,data/labels/CC_Baidu_055.txt,CC_Baidu_055,original
data/raw/RTTS/JPEGImages/CC_Baidu_066.png,data/labels/CC_Baidu_066.txt,CC_Baidu_066,original
data/raw/RTTS/JPEGImages/CC_Baidu_075.png,data/labels/CC_Baidu_075.txt,CC_Baidu_075,original
data/raw/RTTS/JPEGImages/CC_Baidu_081.png,data/labels/CC_Baidu_081.txt,CC_Baidu_081,original
data/raw/RTTS/JPEGImages/CC_Baidu_083.png,data/labels/CC_Baidu_083.txt,CC_Baidu_083,original
data/raw/RTTS/JPEGImages/CC_Baidu_086.png,data/labels/CC_Baidu_086.txt,CC_Baidu_086,original
data/raw/RTTS/JPEGImages/CC_Baidu_091.png,data/labels/CC_Baidu_091.txt,CC_Baidu_091,original
data/raw/RTTS/JPEGImages/CC_Baidu_095.png,data/labels/CC_Baidu_095.txt,CC_Baidu_095,original
data/raw/RTTS/JPEGImages/CC_Baidu_102.png,data/labels/CC_Baidu_102.txt,CC_Baidu_102,original
data/raw/RTTS/JPEGImages/CC_Baidu_108.png,data/labels/CC_Baidu_108.txt,CC_Baidu_108,original
data/raw/RTTS/JPEGImages/CC_Baidu_11.png,data/labels/CC_Baidu_11.txt,CC_Baidu_11,original
data/raw/RTTS/JPEGImages/CC_Baidu_117.png,data/labels/CC_Baidu_117.txt,CC_Baidu_117,original
data/raw/RTTS/JPEGImages/CC_Baidu_12.png,data/labels/CC_Baidu_12.txt,CC_Baidu_12,original
data/raw/RTTS/JPEGImages/CC_Baidu_132.png,data/labels/CC_Baidu_132.txt,CC_Baidu_132,original
data/raw/RTTS/JPEGImages/CC_Baidu_137.png,data/labels/CC_Baidu_137.txt,CC_Baidu_137,original
data/raw/RTTS/JPEGImages/CC_Baidu_141.png,data/labels/CC_Baidu_141.txt,CC_Baidu_141,original
data/raw/RTTS/JPEGImages/CC_Baidu_142.png,data/labels/CC_Baidu_142.txt,CC_Baidu_142,original
data/raw/RTTS/JPEGImages/CC_Baidu_146.png,data/labels/CC_Baidu_146.txt,CC_Baidu_146,original
data/raw/RTTS/JPEGImages/CC_Baidu_147.png,data/labels/CC_Baidu_147.txt,CC_Baidu_147,original
data/raw/RTTS/JPEGImages/CC_Baidu_148.png,data/labels/CC_Baidu_148.txt,CC_Baidu_148,original
data/raw/RTTS/JPEGImages/CC_Baidu_150.png,data/labels/CC_Baidu_150.txt,CC_Baidu_150,original
data/raw/RTTS/JPEGImages/CC_Baidu_151.png,data/labels/CC_Baidu_151.txt,CC_Baidu_151,original
data/raw/RTTS/JPEGImages/CC_Baidu_153.png,data/labels/CC_Baidu_153.txt,CC_Baidu_153,original
data/raw/RTTS/JPEGImages/CC_Baidu_168.png,data/labels/CC_Baidu_168.txt,CC_Baidu_168,original
data/raw/RTTS/JPEGImages/CC_Baidu_169.png,data/labels/CC_Baidu_169.txt,CC_Baidu_169,original
data/raw/RTTS/JPEGImages/CC_Baidu_17.png,data/labels/CC_Baidu_17.txt,CC_Baidu_17,original
data/raw/RTTS/JPEGImages/CC_Baidu_174.png,data/labels/CC_Baidu_174.txt,CC_Baidu_174,original
data/raw/RTTS/JPEGImages/CC_Baidu_176.png,data/labels/CC_Baidu_176.txt,CC_Baidu_176,original
data/raw/RTTS/JPEGImages/CC_Baidu_179.png,data/labels/CC_Baidu_179.txt,CC_Baidu_179,original
data/raw/RTTS/JPEGImages/CC_Baidu_189.png,data/labels/CC_Baidu_189.txt,CC_Baidu_189,original
data/raw/RTTS/JPEGImages/CC_Baidu_19.png,data/labels/CC_Baidu_19.txt,CC_Baidu_19,original
data/raw/RTTS/JPEGImages/CC_Baidu_221.png,data/labels/CC_Baidu_221.txt,CC_Baidu_221,original
data/raw/RTTS/JPEGImages/CC_Baidu_226.png,data/labels/CC_Baidu_226.txt,CC_Baidu_226,original
data/raw/RTTS/JPEGImages/CC_Baidu_228.png,data/labels/CC_Baidu_228.txt,CC_Baidu_228,original
data/raw/RTTS/JPEGImages/CC_Baidu_229.png,data/labels/CC_Baidu_229.txt,CC_Baidu_229,original
data/raw/RTTS/JPEGImages/CC_Baidu_230.png,data/labels/CC_Baidu_230.txt,CC_Baidu_230,original
data/raw/RTTS/JPEGImages/CC_Baidu_233.png,data/labels/CC_Baidu_233.txt,CC_Baidu_233,original
data/raw/RTTS/JPEGImages/CC_Baidu_236.png,data/labels/CC_Baidu_236.txt,CC_Baidu_236,original
data/raw/RTTS/JPEGImages/CC_Baidu_237.png,data/labels/CC_Baidu_237.txt,CC_Baidu_237,original
data/raw/RTTS/JPEGImages/CC_Baidu_244.png,data/labels/CC_Baidu_244.txt,CC_Baidu_244,original
data/raw/RTTS/JPEGImages/CC_Baidu_254.png,data/labels/CC_Baidu_254.txt,CC_Baidu_254,original
data/raw/RTTS/JPEGImages/CC_Baidu_256.png,data/labels/CC_Baidu_256.txt,CC_Baidu_256,original
data/raw/RTTS/JPEGImages/CC_Baidu_286.png,data/labels/CC_Baidu_286.txt,CC_Baidu_286,original
data/raw/RTTS/JPEGImages/CC_Baidu_295.png,data/labels/CC_Baidu_295.txt,CC_Baidu_295,original
data/raw/RTTS/JPEGImages/CC_Baidu_296.png,data/labels/CC_Baidu_296.txt,CC_Baidu_296,original
data/raw/RTTS/JPEGImages/CC_Bing_001.png,data/labels/CC_Bing_001.txt,CC_Bing_001,original
data/raw/RTTS/JPEGImages/CC_Bing_003.png,data/labels/CC_Bing_003.txt,CC_Bing_003,original
data/raw/RTTS/JPEGImages/CC_Bing_004.png,data/labels/CC_Bing_004.txt,CC_Bing_004,original
data/raw/RTTS/JPEGImages/CC_Bing_020.png,data/labels/CC_Bing_020.txt,CC_Bing_020,original
data/raw/RTTS/JPEGImages/CC_Bing_022.png,data/labels/CC_Bing_022.txt,CC_Bing_022,original
data/raw/RTTS/JPEGImages/CC_Bing_027.png,data/labels/CC_Bing_027.txt,CC_Bing_027,original
data/raw/RTTS/JPEGImages/CC_Bing_046.png,data/labels/CC_Bing_046.txt,CC_Bing_046,original
data/raw/RTTS/JPEGImages/CC_Bing_052.png,data/labels/CC_Bing_052.txt,CC_Bing_052,original
data/raw/RTTS/JPEGImages/CC_Bing_062.png,data/labels/CC_Bing_062.txt,CC_Bing_062,original
data/raw/RTTS/JPEGImages/CC_Bing_070.png,data/labels/CC_Bing_070.txt,CC_Bing_070,original
data/raw/RTTS/JPEGImages/CC_Bing_081.png,data/labels/CC_Bing_081.txt,CC_Bing_081,original
data/raw/RTTS/JPEGImages/CC_Bing_11.png,data/labels/CC_Bing_11.txt,CC_Bing_11,original
data/raw/RTTS/JPEGImages/CC_Bing_112.png,data/labels/CC_Bing_112.txt,CC_Bing_112,original
data/raw/RTTS/JPEGImages/CC_Bing_125.png,data/labels/CC_Bing_125.txt,CC_Bing_125,original
data/raw/RTTS/JPEGImages/CC_Bing_134.png,data/labels/CC_Bing_134.txt,CC_Bing_134,original
data/raw/RTTS/JPEGImages/CC_Bing_195.png,data/labels/CC_Bing_195.txt,CC_Bing_195,original
data/raw/RTTS/JPEGImages/CC_Bing_204.png,data/labels/CC_Bing_204.txt,CC_Bing_204,original
data/raw/RTTS/JPEGImages/CC_Bing_218.png,data/labels/CC_Bing_218.txt,CC_Bing_218,original
data/raw/RTTS/JPEGImages/CC_Bing_223.png,data/labels/CC_Bing_223.txt,CC_Bing_223,original
data/raw/RTTS/JPEGImages/CC_Bing_242.png,data/labels/CC_Bing_242.txt,CC_Bing_242,original
data/raw/RTTS/JPEGImages/CC_Bing_26.png,data/labels/CC_Bing_26.txt,CC_Bing_26,original
data/raw/RTTS/JPEGImages/CC_Bing_275.png,data/labels/CC_Bing_275.txt,CC_Bing_275,original
data/raw/RTTS/JPEGImages/CC_Bing_283.png,data/labels/CC_Bing_283.txt,CC_Bing_283,original
data/raw/RTTS/JPEGImages/CC_Bing_290.png,data/labels/CC_Bing_290.txt,CC_Bing_290,original
data/raw/RTTS/JPEGImages/CC_Bing_309.png,data/labels/CC_Bing_309.txt,CC_Bing_309,original
data/raw/RTTS/JPEGImages/CC_Bing_327.png,data/labels/CC_Bing_327.txt,CC_Bing_327,original
data/raw/RTTS/JPEGImages/CC_Bing_336.png,data/labels/CC_Bing_336.txt,CC_Bing_336,original
data/raw/RTTS/JPEGImages/CC_Bing_356.png,data/labels/CC_Bing_356.txt,CC_Bing_356,original
data/raw/RTTS/JPEGImages/CC_Bing_357.png,data/labels/CC_Bing_357.txt,CC_Bing_357,original
data/raw/RTTS/JPEGImages/CC_Bing_371.png,data/labels/CC_Bing_371.txt,CC_Bing_371,original
data/raw/RTTS/JPEGImages/CC_Bing_375.png,data/labels/CC_Bing_375.txt,CC_Bing_375,original
data/raw/RTTS/JPEGImages/CC_Bing_384.png,data/labels/CC_Bing_384.txt,CC_Bing_384,original
data/raw/RTTS/JPEGImages/CC_Bing_390.png,data/labels/CC_Bing_390.txt,CC_Bing_390,original
data/raw/RTTS/JPEGImages/CC_Bing_409.png,data/labels/CC_Bing_409.txt,CC_Bing_409,original
data/raw/RTTS/JPEGImages/CC_Bing_434.png,data/labels/CC_Bing_434.txt,CC_Bing_434,original
data/raw/RTTS/JPEGImages/CC_Bing_436.png,data/labels/CC_Bing_436.txt,CC_Bing_436,original
data/raw/RTTS/JPEGImages/CC_Bing_441.png,data/labels/CC_Bing_441.txt,CC_Bing_441,original
data/raw/RTTS/JPEGImages/CC_Bing_452.png,data/labels/CC_Bing_452.txt,CC_Bing_452,original
data/raw/RTTS/JPEGImages/CC_Bing_486.png,data/labels/CC_Bing_486.txt,CC_Bing_486,original
data/raw/RTTS/JPEGImages/CC_Bing_510.png,data/labels/CC_Bing_510.txt,CC_Bing_510,original
data/raw/RTTS/JPEGImages/CC_Bing_512.png,data/labels/CC_Bing_512.txt,CC_Bing_512,original
data/raw/RTTS/JPEGImages/CC_Bing_523.png,data/labels/CC_Bing_523.txt,CC_Bing_523,original
data/raw/RTTS/JPEGImages/CC_Bing_524.png,data/labels/CC_Bing_524.txt,CC_Bing_524,original
data/raw/RTTS/JPEGImages/CC_Bing_547.png,data/labels/CC_Bing_547.txt,CC_Bing_547,original
data/raw/RTTS/JPEGImages/CC_Bing_548.png,data/labels/CC_Bing_548.txt,CC_Bing_548,original
data/raw/RTTS/JPEGImages/CC_Bing_572.png,data/labels/CC_Bing_572.txt,CC_Bing_572,original
data/raw/RTTS/JPEGImages/CC_Bing_573.png,data/labels/CC_Bing_573.txt,CC_Bing_573,original
data/raw/RTTS/JPEGImages/CC_Bing_587.png,data/labels/CC_Bing_587.txt,CC_Bing_587,original
data/raw/RTTS/JPEGImages/CC_Bing_633.png,data/labels/CC_Bing_633.txt,CC_Bing_633,original
data/raw/RTTS/JPEGImages/CC_Bing_637.png,data/labels/CC_Bing_637.txt,CC_Bing_637,original
data/raw/RTTS/JPEGImages/CC_Bing_653.png,data/labels/CC_Bing_653.txt,CC_Bing_653,original
data/raw/RTTS/JPEGImages/CC_Bing_666.png,data/labels/CC_Bing_666.txt,CC_Bing_666,original
data/raw/RTTS/JPEGImages/CC_Bing_668.png,data/labels/CC_Bing_668.txt,CC_Bing_668,original
data/raw/RTTS/JPEGImages/CC_Bing_683.png,data/labels/CC_Bing_683.txt,CC_Bing_683,original
data/raw/RTTS/JPEGImages/CC_Bing_689.png,data/labels/CC_Bing_689.txt,CC_Bing_689,original
data/raw/RTTS/JPEGImages/CC_Bing_694.png,data/labels/CC_Bing_694.txt,CC_Bing_694,original
data/raw/RTTS/JPEGImages/CC_Bing_725.png,data/labels/CC_Bing_725.txt,CC_Bing_725,original
data/raw/RTTS/JPEGImages/CC_Bing_731.png,data/labels/CC_Bing_731.txt,CC_Bing_731,original
data/raw/RTTS/JPEGImages/CC_Bing_750.png,data/labels/CC_Bing_750.txt,CC_Bing_750,original
data/raw/RTTS/JPEGImages/CC_Bing_758.png,data/labels/CC_Bing_758.txt,CC_Bing_758,original
data/raw/RTTS/JPEGImages/CC_Bing_836.png,data/labels/CC_Bing_836.txt,CC_Bing_836,original
data/raw/RTTS/JPEGImages/CC_Bing_837.png,data/labels/CC_Bing_837.txt,CC_Bing_837,original
data/raw/RTTS/JPEGImages/CC_Bing_875.png,data/labels/CC_Bing_875.txt,CC_Bing_875,original
data/raw/RTTS/JPEGImages/CC_Google_007.png,data/labels/CC_Google_007.txt,CC_Google_007,original
data/raw/RTTS/JPEGImages/CC_Google_015.png,data/labels/CC_Google_015.txt,CC_Google_015,original
data/raw/RTTS/JPEGImages/CC_Google_033.png,data/labels/CC_Google_033.txt,CC_Google_033,original
data/raw/RTTS/JPEGImages/CC_Google_038.png,data/labels/CC_Google_038.txt,CC_Google_038,original
data/raw/RTTS/JPEGImages/CC_Google_04.png,data/labels/CC_Google_04.txt,CC_Google_04,original
data/raw/RTTS/JPEGImages/CC_Google_041.png,data/labels/CC_Google_041.txt,CC_Google_041,original
data/raw/RTTS/JPEGImages/CC_Google_058.png,data/labels/CC_Google_058.txt,CC_Google_058,original
data/raw/RTTS/JPEGImages/CC_Google_07.png,data/labels/CC_Google_07.txt,CC_Google_07,original
data/raw/RTTS/JPEGImages/CC_Google_074.png,data/labels/CC_Google_074.txt,CC_Google_074,original
data/raw/RTTS/JPEGImages/CC_Google_089.png,data/labels/CC_Google_089.txt,CC_Google_089,original
data/raw/RTTS/JPEGImages/CD_Baidu_012.png,data/labels/CD_Baidu_012.txt,CD_Baidu_012,original
data/raw/RTTS/JPEGImages/CD_Baidu_013.png,data/labels/CD_Baidu_013.txt,CD_Baidu_013,original
data/raw/RTTS/JPEGImages/CD_Baidu_019.png,data/labels/CD_Baidu_019.txt,CD_Baidu_019,original
data/raw/RTTS/JPEGImages/CD_Baidu_025.png,data/labels/CD_Baidu_025.txt,CD_Baidu_025,original
data/raw/RTTS/JPEGImages/CD_Baidu_058.png,data/labels/CD_Baidu_058.txt,CD_Baidu_058,original
data/raw/RTTS/JPEGImages/CD_Baidu_077.png,data/labels/CD_Baidu_077.txt,CD_Baidu_077,original
data/raw/RTTS/JPEGImages/CD_Baidu_083.png,data/labels/CD_Baidu_083.txt,CD_Baidu_083,original
data/raw/RTTS/JPEGImages/CD_Baidu_095.png,data/labels/CD_Baidu_095.txt,CD_Baidu_095,original
data/raw/RTTS/JPEGImages/CD_Baidu_127.png,data/labels/CD_Baidu_127.txt,CD_Baidu_127,original
data/raw/RTTS/JPEGImages/CD_Baidu_137.png,data/labels/CD_Baidu_137.txt,CD_Baidu_137,original
data/raw/RTTS/JPEGImages/CD_Baidu_160.png,data/labels/CD_Baidu_160.txt,CD_Baidu_160,original
data/raw/RTTS/JPEGImages/CD_Baidu_169.png,data/labels/CD_Baidu_169.txt,CD_Baidu_169,original
data/raw/RTTS/JPEGImages/CD_Baidu_180.png,data/labels/CD_Baidu_180.txt,CD_Baidu_180,original
data/raw/RTTS/JPEGImages/CD_Baidu_183.png,data/labels/CD_Baidu_183.txt,CD_Baidu_183,original
data/raw/RTTS/JPEGImages/CD_Baidu_194.png,data/labels/CD_Baidu_194.txt,CD_Baidu_194,original
data/raw/RTTS/JPEGImages/CD_Baidu_195.png,data/labels/CD_Baidu_195.txt,CD_Baidu_195,original
data/raw/RTTS/JPEGImages/CD_Baidu_201.png,data/labels/CD_Baidu_201.txt,CD_Baidu_201,original
data/raw/RTTS/JPEGImages/CD_Baidu_214.png,data/labels/CD_Baidu_214.txt,CD_Baidu_214,original
data/raw/RTTS/JPEGImages/CD_Baidu_221.png,data/labels/CD_Baidu_221.txt,CD_Baidu_221,original
data/raw/RTTS/JPEGImages/CD_Baidu_225.png,data/labels/CD_Baidu_225.txt,CD_Baidu_225,original
data/raw/RTTS/JPEGImages/CD_Baidu_249.png,data/labels/CD_Baidu_249.txt,CD_Baidu_249,original
data/raw/RTTS/JPEGImages/CD_Baidu_255.png,data/labels/CD_Baidu_255.txt,CD_Baidu_255,original
data/raw/RTTS/JPEGImages/CD_Baidu_269.png,data/labels/CD_Baidu_269.txt,CD_Baidu_269,original
data/raw/RTTS/JPEGImages/CD_Baidu_308.png,data/labels/CD_Baidu_308.txt,CD_Baidu_308,original
data/raw/RTTS/JPEGImages/CD_Baidu_342.png,data/labels/CD_Baidu_342.txt,CD_Baidu_342,original
data/raw/RTTS/JPEGImages/CD_Baidu_352.png,data/labels/CD_Baidu_352.txt,CD_Baidu_352,original
data/raw/RTTS/JPEGImages/CD_Baidu_354.png,data/labels/CD_Baidu_354.txt,CD_Baidu_354,original
data/raw/RTTS/JPEGImages/CD_Baidu_422.png,data/labels/CD_Baidu_422.txt,CD_Baidu_422,original
data/raw/RTTS/JPEGImages/CD_Baidu_424.png,data/labels/CD_Baidu_424.txt,CD_Baidu_424,original
data/raw/RTTS/JPEGImages/CD_Baidu_427.png,data/labels/CD_Baidu_427.txt,CD_Baidu_427,original
data/raw/RTTS/JPEGImages/CD_Baidu_434.png,data/labels/CD_Baidu_434.txt,CD_Baidu_434,original
data/raw/RTTS/JPEGImages/CD_Baidu_450.png,data/labels/CD_Baidu_450.txt,CD_Baidu_450,original
data/raw/RTTS/JPEGImages/CD_Baidu_453.png,data/labels/CD_Baidu_453.txt,CD_Baidu_453,original
data/raw/RTTS/JPEGImages/CD_Baidu_47.png,data/labels/CD_Baidu_47.txt,CD_Baidu_47,original
data/raw/RTTS/JPEGImages/CD_Baidu_479.png,data/labels/CD_Baidu_479.txt,CD_Baidu_479,original
data/raw/RTTS/JPEGImages/CD_Baidu_489.png,data/labels/CD_Baidu_489.txt,CD_Baidu_489,original
data/raw/RTTS/JPEGImages/CD_Baidu_523.png,data/labels/CD_Baidu_523.txt,CD_Baidu_523,original
data/raw/RTTS/JPEGImages/CD_Bing_064.png,data/labels/CD_Bing_064.txt,CD_Bing_064,original
data/raw/RTTS/JPEGImages/CD_Bing_139.png,data/labels/CD_Bing_139.txt,CD_Bing_139,original
data/raw/RTTS/JPEGImages/CD_Bing_144.png,data/labels/CD_Bing_144.txt,CD_Bing_144,original
data/raw/RTTS/JPEGImages/CD_Bing_176.png,data/labels/CD_Bing_176.txt,CD_Bing_176,original
data/raw/RTTS/JPEGImages/CD_Bing_177.png,data/labels/CD_Bing_177.txt,CD_Bing_177,original
data/raw/RTTS/JPEGImages/CD_Bing_214.png,data/labels/CD_Bing_214.txt,CD_Bing_214,original
data/raw/RTTS/JPEGImages/CD_Bing_221.png,data/labels/CD_Bing_221.txt,CD_Bing_221,original
data/raw/RTTS/JPEGImages/CD_Bing_256.png,data/labels/CD_Bing_256.txt,CD_Bing_256,original
data/raw/RTTS/JPEGImages/CD_Bing_262.png,data/labels/CD_Bing_262.txt,CD_Bing_262,original
data/raw/RTTS/JPEGImages/CD_Bing_270.png,data/labels/CD_Bing_270.txt,CD_Bing_270,original
data/raw/RTTS/JPEGImages/CD_Bing_292.png,data/labels/CD_Bing_292.txt,CD_Bing_292,original
data/raw/RTTS/JPEGImages/CD_Bing_30.png,data/labels/CD_Bing_30.txt,CD_Bing_30,original
data/raw/RTTS/JPEGImages/CD_Bing_310.png,data/labels/CD_Bing_310.txt,CD_Bing_310,original
data/raw/RTTS/JPEGImages/CD_Bing_338.png,data/labels/CD_Bing_338.txt,CD_Bing_338,original
data/raw/RTTS/JPEGImages/CD_Bing_390.png,data/labels/CD_Bing_390.txt,CD_Bing_390,original
data/raw/RTTS/JPEGImages/CD_Bing_402.png,data/labels/CD_Bing_402.txt,CD_Bing_402,original
data/raw/RTTS/JPEGImages/CD_Bing_416.png,data/labels/CD_Bing_416.txt,CD_Bing_416,original
data/raw/RTTS/JPEGImages/CD_Bing_436.png,data/labels/CD_Bing_436.txt,CD_Bing_436,original
data/raw/RTTS/JPEGImages/CD_Bing_452.png,data/labels/CD_Bing_452.txt,CD_Bing_452,original
data/raw/RTTS/JPEGImages/CD_Bing_501.png,data/labels/CD_Bing_501.txt,CD_Bing_501,original
data/raw/RTTS/JPEGImages/CD_Bing_533.png,data/labels/CD_Bing_533.txt,CD_Bing_533,original
data/raw/RTTS/JPEGImages/CD_Bing_581.png,data/labels/CD_Bing_581.txt,CD_Bing_581,original
data/raw/RTTS/JPEGImages/CD_Bing_662.png,data/labels/CD_Bing_662.txt,CD_Bing_662,original
data/raw/RTTS/JPEGImages/CD_Bing_737.png,data/labels/CD_Bing_737.txt,CD_Bing_737,original
data/raw/RTTS/JPEGImages/CD_Bing_790.png,data/labels/CD_Bing_790.txt,CD_Bing_790,original
data/raw/RTTS/JPEGImages/CD_Bing_812.png,data/labels/CD_Bing_812.txt,CD_Bing_812,original
data/raw/RTTS/JPEGImages/CD_Google_04.png,data/labels/CD_Google_04.txt,CD_Google_04,original
data/raw/RTTS/JPEGImages/CD_Google_065.png,data/labels/CD_Google_065.txt,CD_Google_065,original
data/raw/RTTS/JPEGImages/CD_Google_078.png,data/labels/CD_Google_078.txt,CD_Google_078,original
data/raw/RTTS/JPEGImages/CD_Google_135.png,data/labels/CD_Google_135.txt,CD_Google_135,original
data/raw/RTTS/JPEGImages/CD_Google_158.png,data/labels/CD_Google_158.txt,CD_Google_158,original
data/raw/RTTS/JPEGImages/CD_Google_162.png,data/labels/CD_Google_162.txt,CD_Google_162,original
data/raw/RTTS/JPEGImages/CD_Google_180.png,data/labels/CD_Google_180.txt,CD_Google_180,original
data/raw/RTTS/JPEGImages/CD_Google_185.png,data/labels/CD_Google_185.txt,CD_Google_185,original
data/raw/RTTS/JPEGImages/CD_Google_199.png,data/labels/CD_Google_199.txt,CD_Google_199,original
data/raw/RTTS/JPEGImages/CD_Google_207.png,data/labels/CD_Google_207.txt,CD_Google_207,original
data/raw/RTTS/JPEGImages/CD_Google_239.png,data/labels/CD_Google_239.txt,CD_Google_239,original
data/raw/RTTS/JPEGImages/CD_Google_341.png,data/labels/CD_Google_341.txt,CD_Google_341,original
data/raw/RTTS/JPEGImages/CD_Google_367.png,data/labels/CD_Google_367.txt,CD_Google_367,original
data/raw/RTTS/JPEGImages/CD_Google_372.png,data/labels/CD_Google_372.txt,CD_Google_372,original
data/raw/RTTS/JPEGImages/CD_Google_518.png,data/labels/CD_Google_518.txt,CD_Google_518,original
data/raw/RTTS/JPEGImages/CD_Google_571.png,data/labels/CD_Google_571.txt,CD_Google_571,original
data/raw/RTTS/JPEGImages/CD_Google_609.png,data/labels/CD_Google_609.txt,CD_Google_609,original
data/raw/RTTS/JPEGImages/CD_Google_63.png,data/labels/CD_Google_63.txt,CD_Google_63,original
data/raw/RTTS/JPEGImages/CD_Google_630.png,data/labels/CD_Google_630.txt,CD_Google_630,original
data/raw/RTTS/JPEGImages/CD_Google_631.png,data/labels/CD_Google_631.txt,CD_Google_631,original
data/raw/RTTS/JPEGImages/CD_Google_643.png,data/labels/CD_Google_643.txt,CD_Google_643,original
data/raw/RTTS/JPEGImages/CQ_Baidu_062.png,data/labels/CQ_Baidu_062.txt,CQ_Baidu_062,original
data/raw/RTTS/JPEGImages/CQ_Baidu_147.png,data/labels/CQ_Baidu_147.txt,CQ_Baidu_147,original
data/raw/RTTS/JPEGImages/CQ_Baidu_190.png,data/labels/CQ_Baidu_190.txt,CQ_Baidu_190,original
data/raw/RTTS/JPEGImages/CQ_Baidu_199.png,data/labels/CQ_Baidu_199.txt,CQ_Baidu_199,original
data/raw/RTTS/JPEGImages/CQ_Baidu_273.png,data/labels/CQ_Baidu_273.txt,CQ_Baidu_273,original
data/raw/RTTS/JPEGImages/CQ_Baidu_286.png,data/labels/CQ_Baidu_286.txt,CQ_Baidu_286,original
data/raw/RTTS/JPEGImages/CQ_Baidu_291.png,data/labels/CQ_Baidu_291.txt,CQ_Baidu_291,original
data/raw/RTTS/JPEGImages/CQ_Baidu_316.png,data/labels/CQ_Baidu_316.txt,CQ_Baidu_316,original
data/raw/RTTS/JPEGImages/CQ_Baidu_327.png,data/labels/CQ_Baidu_327.txt,CQ_Baidu_327,original
data/raw/RTTS/JPEGImages/CQ_Baidu_345.png,data/labels/CQ_Baidu_345.txt,CQ_Baidu_345,original
data/raw/RTTS/JPEGImages/CQ_Baidu_373.png,data/labels/CQ_Baidu_373.txt,CQ_Baidu_373,original
