filename,bucket,tier,found,achieved_severity,output_path
FogDr_Google_128.png,augment_full,low,True,92.8457260131836,data/processed/fog_augmented/FogDr_Google_128_low.png
FogDr_Google_128.png,augment_full,medium,False,,
FogDr_Google_128.png,augment_full,high,False,,
FogDr_Google_129.png,no_augment,,,,
FogDr_Google_133.png,augment_medium,medium,True,144.46685791015625,data/processed/fog_augmented/FogDr_Google_133_medium.png
FogDr_Google_137.png,augment_full,low,True,100.38087463378906,data/processed/fog_augmented/FogDr_Google_137_low.png
FogDr_Google_137.png,augment_full,medium,True,127.05863952636719,data/processed/fog_augmented/FogDr_Google_137_medium.png
FogDr_Google_137.png,augment_full,high,False,,
FogDr_Google_139.png,no_augment,,,,
FogDr_Google_140.png,augment_full,low,True,68.05274200439453,data/processed/fog_augmented/FogDr_Google_140_low.png
FogDr_Google_140.png,augment_full,medium,False,,
FogDr_Google_140.png,augment_full,high,False,,
FogDr_Google_141.png,augment_medium,medium,True,142.17843627929688,data/processed/fog_augmented/FogDr_Google_141_medium.png
FogDr_Google_145.png,augment_medium,medium,True,145.8428192138672,data/processed/fog_augmented/FogDr_Google_145_medium.png
FogDr_Google_150.png,no_augment,,,,
FogDr_Google_157.png,augment_medium,medium,True,152.59547424316406,data/processed/fog_augmented/FogDr_Google_157_medium.png
FogDr_Google_160.png,augment_medium,medium,True,143.22134399414062,data/processed/fog_augmented/FogDr_Google_160_medium.png
FogDr_Google_167.png,augment_medium,medium,True,146.79132080078125,data/processed/fog_augmented/FogDr_Google_167_medium.png
FogDr_Google_170.png,augment_full,low,True,102.6459732055664,data/processed/fog_augmented/FogDr_Google_170_low.png
FogDr_Google_170.png,augment_full,medium,True,125.04120635986328,data/processed/fog_augmented/FogDr_Google_170_medium.png
FogDr_Google_170.png,augment_full,high,True,131.24819946289062,data/processed/fog_augmented/FogDr_Google_170_high.png
FogDr_Google_172.png,augment_full,low,True,101.21467590332031,data/processed/fog_augmented/FogDr_Google_172_low.png
FogDr_Google_172.png,augment_full,medium,True,126.60869598388672,data/processed/fog_augmented/FogDr_Google_172_medium.png
FogDr_Google_172.png,augment_full,high,True,149.21502685546875,data/processed/fog_augmented/FogDr_Google_172_high.png
FogDr_Google_175.png,augment_medium,medium,True,133.33827209472656,data/processed/fog_augmented/FogDr_Google_175_medium.png
FogDr_Google_187.png,augment_full,low,True,101.72008514404297,data/processed/fog_augmented/FogDr_Google_187_low.png
FogDr_Google_187.png,augment_full,medium,True,126.9076919555664,data/processed/fog_augmented/FogDr_Google_187_medium.png
FogDr_Google_187.png,augment_full,high,True,132.35325622558594,data/processed/fog_augmented/FogDr_Google_187_high.png
FogDr_Google_189.png,augment_medium,medium,True,135.29043579101562,data/processed/fog_augmented/FogDr_Google_189_medium.png
FogDr_Google_196.png,augment_medium,medium,True,139.15699768066406,data/processed/fog_augmented/FogDr_Google_196_medium.png
FogDr_Google_214.png,augment_full,low,True,99.40985107421875,data/processed/fog_augmented/FogDr_Google_214_low.png
FogDr_Google_214.png,augment_full,medium,True,117.39047241210938,data/processed/fog_augmented/FogDr_Google_214_medium.png
FogDr_Google_214.png,augment_full,high,False,,
FogDr_Google_215.png,no_augment,,,,
FogDr_Google_222.png,no_augment,,,,
FogDr_Google_223.png,augment_medium,medium,True,142.4126739501953,data/processed/fog_augmented/FogDr_Google_223_medium.png
FogDr_Google_238.png,augment_full,low,True,98.02277374267578,data/processed/fog_augmented/FogDr_Google_238_low.png
FogDr_Google_238.png,augment_full,medium,True,125.81720733642578,data/processed/fog_augmented/FogDr_Google_238_medium.png
FogDr_Google_238.png,augment_full,high,False,,
FogDr_Google_24.png,augment_medium,medium,True,149.7411651611328,data/processed/fog_augmented/FogDr_Google_24_medium.png
FogDr_Google_246.png,augment_full,low,True,100.51033782958984,data/processed/fog_augmented/FogDr_Google_246_low.png
FogDr_Google_246.png,augment_full,medium,True,123.99744415283203,data/processed/fog_augmented/FogDr_Google_246_medium.png
FogDr_Google_246.png,augment_full,high,False,,
FogDr_Google_255.png,augment_full,low,True,102.7151870727539,data/processed/fog_augmented/FogDr_Google_255_low.png
FogDr_Google_255.png,augment_full,medium,True,125.11540985107422,data/processed/fog_augmented/FogDr_Google_255_medium.png
FogDr_Google_255.png,augment_full,high,True,131.97544860839844,data/processed/fog_augmented/FogDr_Google_255_high.png
FogDr_Google_257.png,augment_medium,medium,True,128.25787353515625,data/processed/fog_augmented/FogDr_Google_257_medium.png
FogDr_Google_259.png,augment_medium,medium,True,155.14857482910156,data/processed/fog_augmented/FogDr_Google_259_medium.png
FogDr_Google_261.png,augment_medium,medium,True,146.34146118164062,data/processed/fog_augmented/FogDr_Google_261_medium.png
FogDr_Google_279.png,augment_full,low,True,85.48779296875,data/processed/fog_augmented/FogDr_Google_279_low.png
FogDr_Google_279.png,augment_full,medium,False,,
FogDr_Google_279.png,augment_full,high,False,,
FogDr_Google_293.png,augment_medium,medium,True,151.72007751464844,data/processed/fog_augmented/FogDr_Google_293_medium.png
FogDr_Google_294.png,augment_full,low,True,99.6229476928711,data/processed/fog_augmented/FogDr_Google_294_low.png
FogDr_Google_294.png,augment_full,medium,True,117.66263580322266,data/processed/fog_augmented/FogDr_Google_294_medium.png
FogDr_Google_294.png,augment_full,high,True,137.83155822753906,data/processed/fog_augmented/FogDr_Google_294_high.png
FogDr_Google_306.png,no_augment,,,,
FogDr_Google_308.png,no_augment,,,,
FogDr_Google_311.png,no_augment,,,,
FogDr_Google_337.png,no_augment,,,,
FogDr_Google_348.png,augment_medium,medium,True,130.70338439941406,data/processed/fog_augmented/FogDr_Google_348_medium.png
FogDr_Google_358.png,augment_full,low,True,98.45899963378906,data/processed/fog_augmented/FogDr_Google_358_low.png
FogDr_Google_358.png,augment_full,medium,True,124.69927978515625,data/processed/fog_augmented/FogDr_Google_358_medium.png
FogDr_Google_358.png,augment_full,high,True,150.81011962890625,data/processed/fog_augmented/FogDr_Google_358_high.png
FogDr_Google_362.png,no_augment,,,,
FogDr_Google_365.png,augment_full,low,True,51.56193161010742,data/processed/fog_augmented/FogDr_Google_365_low.png
FogDr_Google_365.png,augment_full,medium,False,,
FogDr_Google_365.png,augment_full,high,False,,
FogDr_Google_367.png,no_augment,,,,
FogDr_Google_370.png,no_augment,,,,
FogDr_Google_375.png,no_augment,,,,
FogDr_Google_387.png,augment_full,low,True,100.45559692382812,data/processed/fog_augmented/FogDr_Google_387_low.png
FogDr_Google_387.png,augment_full,medium,True,116.9979476928711,data/processed/fog_augmented/FogDr_Google_387_medium.png
FogDr_Google_387.png,augment_full,high,False,,
FogDr_Google_392.png,no_augment,,,,
FogDr_Google_402.png,augment_full,low,True,100.44429779052734,data/processed/fog_augmented/FogDr_Google_402_low.png
FogDr_Google_402.png,augment_full,medium,True,109.54803466796875,data/processed/fog_augmented/FogDr_Google_402_medium.png
FogDr_Google_402.png,augment_full,high,False,,
FogDr_Google_405.png,augment_full,low,True,100.55852508544922,data/processed/fog_augmented/FogDr_Google_405_low.png
FogDr_Google_405.png,augment_full,medium,True,125.29115295410156,data/processed/fog_augmented/FogDr_Google_405_medium.png
FogDr_Google_405.png,augment_full,high,True,143.30084228515625,data/processed/fog_augmented/FogDr_Google_405_high.png
FogDr_Google_410.png,no_augment,,,,
FogDr_Google_415.png,augment_medium,medium,True,154.9666290283203,data/processed/fog_augmented/FogDr_Google_415_medium.png
FogDr_Google_426.png,augment_full,low,True,101.0424575805664,data/processed/fog_augmented/FogDr_Google_426_low.png
FogDr_Google_426.png,augment_full,medium,True,116.46903228759766,data/processed/fog_augmented/FogDr_Google_426_medium.png
FogDr_Google_426.png,augment_full,high,False,,
FogDr_Google_429.png,augment_full,low,True,96.9630355834961,data/processed/fog_augmented/FogDr_Google_429_low.png
FogDr_Google_429.png,augment_full,medium,True,121.74440002441406,data/processed/fog_augmented/FogDr_Google_429_medium.png
FogDr_Google_429.png,augment_full,high,True,132.4508819580078,data/processed/fog_augmented/FogDr_Google_429_high.png
FogDr_Google_430.png,augment_medium,medium,True,153.27113342285156,data/processed/fog_augmented/FogDr_Google_430_medium.png
FogDr_Google_431.png,no_augment,,,,
FogDr_Google_467.png,augment_medium,medium,True,134.66700744628906,data/processed/fog_augmented/FogDr_Google_467_medium.png
FogDr_Google_470.png,no_augment,,,,
FogDr_Google_501.png,augment_full,low,True,101.33345794677734,data/processed/fog_augmented/FogDr_Google_501_low.png
FogDr_Google_501.png,augment_full,medium,True,118.38934326171875,data/processed/fog_augmented/FogDr_Google_501_medium.png
FogDr_Google_501.png,augment_full,high,False,,
FogDr_Google_509.png,augment_medium,medium,True,143.89413452148438,data/processed/fog_augmented/FogDr_Google_509_medium.png
FogDr_Google_515.png,augment_full,low,True,101.1673355102539,data/processed/fog_augmented/FogDr_Google_515_low.png
FogDr_Google_515.png,augment_full,medium,False,,
FogDr_Google_515.png,augment_full,high,False,,
FogDr_Google_519.png,augment_full,low,True,85.3437728881836,data/processed/fog_augmented/FogDr_Google_519_low.png
FogDr_Google_519.png,augment_full,medium,False,,
FogDr_Google_519.png,augment_full,high,False,,
FogDr_Google_520.png,augment_full,low,True,97.8784408569336,data/processed/fog_augmented/FogDr_Google_520_low.png
FogDr_Google_520.png,augment_full,medium,True,125.46831512451172,data/processed/fog_augmented/FogDr_Google_520_medium.png
FogDr_Google_520.png,augment_full,high,True,134.75599670410156,data/processed/fog_augmented/FogDr_Google_520_high.png
FogDr_Google_538.png,no_augment,,,,
FogDr_Google_564.png,augment_full,low,False,,
FogDr_Google_564.png,augment_full,medium,True,124.6484146118164,data/processed/fog_augmented/FogDr_Google_564_medium.png
FogDr_Google_564.png,augment_full,high,True,155.2154998779297,data/processed/fog_augmented/FogDr_Google_564_high.png
FogDr_Google_569.png,no_augment,,,,
FogDr_Google_589.png,augment_medium,medium,True,146.48974609375,data/processed/fog_augmented/FogDr_Google_589_medium.png
FogDr_Google_590.png,augment_full,low,False,,
FogDr_Google_590.png,augment_full,medium,True,126.65292358398438,data/processed/fog_augmented/FogDr_Google_590_medium.png
FogDr_Google_590.png,augment_full,high,True,128.05880737304688,data/processed/fog_augmented/FogDr_Google_590_high.png
FogDr_Google_597.png,augment_full,low,True,101.8273696899414,data/processed/fog_augmented/FogDr_Google_597_low.png
FogDr_Google_597.png,augment_full,medium,True,124.69425201416016,data/processed/fog_augmented/FogDr_Google_597_medium.png
FogDr_Google_597.png,augment_full,high,True,129.1152801513672,data/processed/fog_augmented/FogDr_Google_597_high.png
FogDr_Google_599.png,augment_full,low,False,,
FogDr_Google_599.png,augment_full,medium,True,126.40785217285156,data/processed/fog_augmented/FogDr_Google_599_medium.png
FogDr_Google_599.png,augment_full,high,True,129.43296813964844,data/processed/fog_augmented/FogDr_Google_599_high.png
FogDr_Google_638.png,augment_full,low,False,,
FogDr_Google_638.png,augment_full,medium,True,127.73078155517578,data/processed/fog_augmented/FogDr_Google_638_medium.png
FogDr_Google_638.png,augment_full,high,True,149.6535186767578,data/processed/fog_augmented/FogDr_Google_638_high.png
FogDr_Google_651.png,no_augment,,,,
FogDr_Google_658.png,augment_full,low,False,,
FogDr_Google_658.png,augment_full,medium,True,120.81670379638672,data/processed/fog_augmented/FogDr_Google_658_medium.png
FogDr_Google_658.png,augment_full,high,True,149.12620544433594,data/processed/fog_augmented/FogDr_Google_658_high.png
FogDr_Google_669.png,augment_full,low,False,,
FogDr_Google_669.png,augment_full,medium,True,121.9615707397461,data/processed/fog_augmented/FogDr_Google_669_medium.png
FogDr_Google_669.png,augment_full,high,True,144.52830505371094,data/processed/fog_augmented/FogDr_Google_669_high.png
FogDr_Google_674.png,augment_medium,medium,True,151.5923614501953,data/processed/fog_augmented/FogDr_Google_674_medium.png
FogDr_Google_678.png,augment_medium,medium,True,135.62368774414062,data/processed/fog_augmented/FogDr_Google_678_medium.png
FogDr_Google_694.png,augment_full,low,True,91.8411865234375,data/processed/fog_augmented/FogDr_Google_694_low.png
FogDr_Google_694.png,augment_full,medium,False,,
FogDr_Google_694.png,augment_full,high,False,,
FogDr_Google_700.png,no_augment,,,,
FogDr_Google_703.png,no_augment,,,,
FogDr_Google_706.png,augment_full,low,True,102.5540771484375,data/processed/fog_augmented/FogDr_Google_706_low.png
FogDr_Google_706.png,augment_full,medium,True,123.3861312866211,data/processed/fog_augmented/FogDr_Google_706_medium.png
FogDr_Google_706.png,augment_full,high,False,,
FogDr_Google_709.png,augment_full,low,True,101.33064270019531,data/processed/fog_augmented/FogDr_Google_709_low.png
FogDr_Google_709.png,augment_full,medium,True,106.4020767211914,data/processed/fog_augmented/FogDr_Google_709_medium.png
FogDr_Google_709.png,augment_full,high,False,,
FogDr_Google_713.png,augment_full,low,True,102.7658920288086,data/processed/fog_augmented/FogDr_Google_713_low.png
FogDr_Google_713.png,augment_full,medium,False,,
FogDr_Google_713.png,augment_full,high,False,,
FogDr_Google_720.png,augment_full,low,True,101.86009216308594,data/processed/fog_augmented/FogDr_Google_720_low.png
FogDr_Google_720.png,augment_full,medium,True,113.67574310302734,data/processed/fog_augmented/FogDr_Google_720_medium.png
FogDr_Google_720.png,augment_full,high,False,,
FogDr_Google_721.png,augment_medium,medium,True,147.66456604003906,data/processed/fog_augmented/FogDr_Google_721_medium.png
FogDr_Google_724.png,augment_full,low,True,100.8929672241211,data/processed/fog_augmented/FogDr_Google_724_low.png
FogDr_Google_724.png,augment_full,medium,True,108.13694763183594,data/processed/fog_augmented/FogDr_Google_724_medium.png
FogDr_Google_724.png,augment_full,high,False,,
FogDr_Google_744.png,augment_full,low,True,89.16437530517578,data/processed/fog_augmented/FogDr_Google_744_low.png
FogDr_Google_744.png,augment_full,medium,False,,
FogDr_Google_744.png,augment_full,high,False,,
FogDr_Google_747.png,no_augment,,,,
FogDr_Google_756.png,augment_medium,medium,True,154.7960968017578,data/processed/fog_augmented/FogDr_Google_756_medium.png
FogDr_Google_757.png,augment_full,low,False,,
FogDr_Google_757.png,augment_full,medium,True,123.745361328125,data/processed/fog_augmented/FogDr_Google_757_medium.png
FogDr_Google_757.png,augment_full,high,True,147.39134216308594,data/processed/fog_augmented/FogDr_Google_757_high.png
FogDr_Google_765.png,augment_medium,medium,True,145.7330780029297,data/processed/fog_augmented/FogDr_Google_765_medium.png
FogDr_Google_783.png,augment_full,low,False,,
FogDr_Google_783.png,augment_full,medium,True,126.26072692871094,data/processed/fog_augmented/FogDr_Google_783_medium.png
FogDr_Google_783.png,augment_full,high,True,132.9841766357422,data/processed/fog_augmented/FogDr_Google_783_high.png
FogDr_Google_785.png,no_augment,,,,
FogDr_Google_788.png,augment_full,low,True,101.94696807861328,data/processed/fog_augmented/FogDr_Google_788_low.png
FogDr_Google_788.png,augment_full,medium,True,125.13512420654297,data/processed/fog_augmented/FogDr_Google_788_medium.png
FogDr_Google_788.png,augment_full,high,True,141.0126190185547,data/processed/fog_augmented/FogDr_Google_788_high.png
FogDr_Google_791.png,augment_medium,medium,True,144.0097198486328,data/processed/fog_augmented/FogDr_Google_791_medium.png
FogDr_Google_792.png,no_augment,,,,
FogDr_Google_794.png,augment_full,low,True,101.47118377685547,data/processed/fog_augmented/FogDr_Google_794_low.png
FogDr_Google_794.png,augment_full,medium,True,127.81350708007812,data/processed/fog_augmented/FogDr_Google_794_medium.png
FogDr_Google_794.png,augment_full,high,False,,
FogDr_Google_798.png,augment_full,low,True,101.29204559326172,data/processed/fog_augmented/FogDr_Google_798_low.png
FogDr_Google_798.png,augment_full,medium,True,124.21630096435547,data/processed/fog_augmented/FogDr_Google_798_medium.png
FogDr_Google_798.png,augment_full,high,False,,
FogDr_Google_799.png,augment_medium,medium,True,143.96949768066406,data/processed/fog_augmented/FogDr_Google_799_medium.png
FogDr_Google_811.png,augment_full,low,True,100.27986907958984,data/processed/fog_augmented/FogDr_Google_811_low.png
FogDr_Google_811.png,augment_full,medium,True,115.47063446044922,data/processed/fog_augmented/FogDr_Google_811_medium.png
FogDr_Google_811.png,augment_full,high,False,,
GRCN_Google_098.png,augment_medium,medium,True,145.6478271484375,data/processed/fog_augmented/GRCN_Google_098_medium.png
GRCN_Google_108.png,no_augment,,,,
GRCN_Google_152.png,no_augment,,,,
GRCN_Google_207.png,augment_medium,medium,True,145.2793731689453,data/processed/fog_augmented/GRCN_Google_207_medium.png
GRCN_Google_297.png,augment_medium,medium,True,146.1651611328125,data/processed/fog_augmented/GRCN_Google_297_medium.png
GRCN_Google_308.png,augment_medium,medium,True,146.7088165283203,data/processed/fog_augmented/GRCN_Google_308_medium.png
GRCN_Google_330.png,no_augment,,,,
GRCN_Google_340.png,augment_medium,medium,True,153.05055236816406,data/processed/fog_augmented/GRCN_Google_340_medium.png
GRCN_Google_346.png,augment_full,low,False,,
GRCN_Google_346.png,augment_full,medium,True,125.05338287353516,data/processed/fog_augmented/GRCN_Google_346_medium.png
GRCN_Google_346.png,augment_full,high,True,151.2642059326172,data/processed/fog_augmented/GRCN_Google_346_high.png
GRCN_Google_385.png,no_augment,,,,
GRCN_Google_482.png,augment_full,low,True,102.41093444824219,data/processed/fog_augmented/GRCN_Google_482_low.png
GRCN_Google_482.png,augment_full,medium,True,122.70259857177734,data/processed/fog_augmented/GRCN_Google_482_medium.png
GRCN_Google_482.png,augment_full,high,True,151.6488800048828,data/processed/fog_augmented/GRCN_Google_482_high.png
GRCN_Google_509.png,augment_medium,medium,True,153.08045959472656,data/processed/fog_augmented/GRCN_Google_509_medium.png
GRCN_Google_517.png,no_augment,,,,
GRCN_Google_538.png,augment_full,low,True,102.62156677246094,data/processed/fog_augmented/GRCN_Google_538_low.png
GRCN_Google_538.png,augment_full,medium,True,126.20440673828125,data/processed/fog_augmented/GRCN_Google_538_medium.png
GRCN_Google_538.png,augment_full,high,True,136.10316467285156,data/processed/fog_augmented/GRCN_Google_538_high.png
GRCN_Google_601.png,augment_medium,medium,True,152.66983032226562,data/processed/fog_augmented/GRCN_Google_601_medium.png
GRCN_Google_696.png,augment_medium,medium,True,141.35694885253906,data/processed/fog_augmented/GRCN_Google_696_medium.png
GRCN_Google_698.png,no_augment,,,,
GRCN_Google_713.png,augment_full,low,True,97.57270050048828,data/processed/fog_augmented/GRCN_Google_713_low.png
GRCN_Google_713.png,augment_full,medium,True,116.59786224365234,data/processed/fog_augmented/GRCN_Google_713_medium.png
GRCN_Google_713.png,augment_full,high,False,,
GSGL_Baidu_003.png,no_augment,,,,
GSGL_Baidu_005.png,no_augment,,,,
GSGL_Baidu_006.png,no_augment,,,,
GSGL_Baidu_012.png,augment_full,low,False,,
GSGL_Baidu_012.png,augment_full,medium,True,127.66735076904297,data/processed/fog_augmented/GSGL_Baidu_012_medium.png
GSGL_Baidu_012.png,augment_full,high,False,,
GSGL_Baidu_016.png,no_augment,,,,
GSGL_Baidu_019.png,no_augment,,,,
GSGL_Baidu_020.png,augment_full,low,False,,
GSGL_Baidu_020.png,augment_full,medium,True,125.26919555664062,data/processed/fog_augmented/GSGL_Baidu_020_medium.png
GSGL_Baidu_020.png,augment_full,high,True,153.10643005371094,data/processed/fog_augmented/GSGL_Baidu_020_high.png
GSGL_Baidu_028.png,augment_full,low,False,,
GSGL_Baidu_028.png,augment_full,medium,True,123.93852233886719,data/processed/fog_augmented/GSGL_Baidu_028_medium.png
GSGL_Baidu_028.png,augment_full,high,False,,
GSGL_Baidu_029.png,no_augment,,,,
GSGL_Baidu_032.png,no_augment,,,,
GSGL_Baidu_035.png,no_augment,,,,
GSGL_Baidu_036.png,no_augment,,,,
GSGL_Baidu_037.png,augment_medium,medium,True,153.2506561279297,data/processed/fog_augmented/GSGL_Baidu_037_medium.png
GSGL_Baidu_038.png,augment_full,low,True,101.32037353515625,data/processed/fog_augmented/GSGL_Baidu_038_low.png
GSGL_Baidu_038.png,augment_full,medium,True,120.66583251953125,data/processed/fog_augmented/GSGL_Baidu_038_medium.png
GSGL_Baidu_038.png,augment_full,high,True,152.7616729736328,data/processed/fog_augmented/GSGL_Baidu_038_high.png
GSGL_Baidu_045.png,no_augment,,,,
GSGL_Baidu_047.png,augment_medium,medium,True,139.55552673339844,data/processed/fog_augmented/GSGL_Baidu_047_medium.png
GSGL_Baidu_048.png,augment_medium,medium,True,153.52862548828125,data/processed/fog_augmented/GSGL_Baidu_048_medium.png
GSGL_Baidu_051.png,augment_full,low,True,97.64277648925781,data/processed/fog_augmented/GSGL_Baidu_051_low.png
GSGL_Baidu_051.png,augment_full,medium,False,,
GSGL_Baidu_051.png,augment_full,high,False,,
GSGL_Baidu_052.png,no_augment,,,,
GSGL_Baidu_056.png,augment_medium,medium,True,151.2998504638672,data/processed/fog_augmented/GSGL_Baidu_056_medium.png
GSGL_Baidu_058.png,augment_full,low,True,75.52283477783203,data/processed/fog_augmented/GSGL_Baidu_058_low.png
GSGL_Baidu_058.png,augment_full,medium,False,,
GSGL_Baidu_058.png,augment_full,high,False,,
GSGL_Baidu_060.png,augment_full,low,False,,
GSGL_Baidu_060.png,augment_full,medium,True,121.97933959960938,data/processed/fog_augmented/GSGL_Baidu_060_medium.png
GSGL_Baidu_060.png,augment_full,high,True,143.93885803222656,data/processed/fog_augmented/GSGL_Baidu_060_high.png
GSGL_Baidu_065.png,augment_medium,medium,True,152.7521209716797,data/processed/fog_augmented/GSGL_Baidu_065_medium.png
GSGL_Baidu_071.png,no_augment,,,,
GSGL_Baidu_072.png,augment_medium,medium,True,151.5474395751953,data/processed/fog_augmented/GSGL_Baidu_072_medium.png
GSGL_Baidu_075.png,augment_full,low,True,96.49697875976562,data/processed/fog_augmented/GSGL_Baidu_075_low.png
GSGL_Baidu_075.png,augment_full,medium,True,120.35429382324219,data/processed/fog_augmented/GSGL_Baidu_075_medium.png
GSGL_Baidu_075.png,augment_full,high,False,,
GSGL_Baidu_076.png,augment_full,low,False,,
GSGL_Baidu_076.png,augment_full,medium,True,127.24925231933594,data/processed/fog_augmented/GSGL_Baidu_076_medium.png
GSGL_Baidu_076.png,augment_full,high,True,138.9226837158203,data/processed/fog_augmented/GSGL_Baidu_076_high.png
GSGL_Baidu_078.png,augment_full,low,True,101.7868423461914,data/processed/fog_augmented/GSGL_Baidu_078_low.png
GSGL_Baidu_078.png,augment_full,medium,True,120.80858612060547,data/processed/fog_augmented/GSGL_Baidu_078_medium.png
GSGL_Baidu_078.png,augment_full,high,False,,
GSGL_Baidu_079.png,no_augment,,,,
GSGL_Baidu_085.png,augment_full,low,True,102.48685455322266,data/processed/fog_augmented/GSGL_Baidu_085_low.png
GSGL_Baidu_085.png,augment_full,medium,True,123.79507446289062,data/processed/fog_augmented/GSGL_Baidu_085_medium.png
GSGL_Baidu_085.png,augment_full,high,True,144.75320434570312,data/processed/fog_augmented/GSGL_Baidu_085_high.png
GSGL_Baidu_09.png,augment_full,low,False,,
GSGL_Baidu_09.png,augment_full,medium,True,127.36687469482422,data/processed/fog_augmented/GSGL_Baidu_09_medium.png
GSGL_Baidu_09.png,augment_full,high,True,153.20632934570312,data/processed/fog_augmented/GSGL_Baidu_09_high.png
GSGL_Baidu_093.png,augment_medium,medium,True,143.58555603027344,data/processed/fog_augmented/GSGL_Baidu_093_medium.png
GSGL_Baidu_094.png,augment_medium,medium,True,152.0809783935547,data/processed/fog_augmented/GSGL_Baidu_094_medium.png
GSGL_Baidu_1002.png,augment_medium,medium,True,146.89256286621094,data/processed/fog_augmented/GSGL_Baidu_1002_medium.png
GSGL_Baidu_1011.png,augment_medium,medium,True,149.9667205810547,data/processed/fog_augmented/GSGL_Baidu_1011_medium.png
GSGL_Baidu_1016.png,augment_full,low,True,92.33076477050781,data/processed/fog_augmented/GSGL_Baidu_1016_low.png
GSGL_Baidu_1016.png,augment_full,medium,True,123.84272003173828,data/processed/fog_augmented/GSGL_Baidu_1016_medium.png
GSGL_Baidu_1016.png,augment_full,high,True,138.522216796875,data/processed/fog_augmented/GSGL_Baidu_1016_high.png
GSGL_Baidu_1021.png,augment_medium,medium,True,153.91107177734375,data/processed/fog_augmented/GSGL_Baidu_1021_medium.png
GSGL_Baidu_1027.png,no_augment,,,,
GSGL_Baidu_1028.png,augment_medium,medium,True,145.55023193359375,data/processed/fog_augmented/GSGL_Baidu_1028_medium.png
GSGL_Baidu_1029.png,no_augment,,,,
GSGL_Baidu_1034.png,augment_medium,medium,True,144.2168426513672,data/processed/fog_augmented/GSGL_Baidu_1034_medium.png
GSGL_Baidu_1035.png,augment_full,low,True,101.30332946777344,data/processed/fog_augmented/GSGL_Baidu_1035_low.png
GSGL_Baidu_1035.png,augment_full,medium,True,119.73104095458984,data/processed/fog_augmented/GSGL_Baidu_1035_medium.png
GSGL_Baidu_1035.png,augment_full,high,True,131.4884033203125,data/processed/fog_augmented/GSGL_Baidu_1035_high.png
GSGL_Baidu_1038.png,no_augment,,,,
GSGL_Baidu_104.png,augment_full,low,False,,
GSGL_Baidu_104.png,augment_full,medium,True,126.18685150146484,data/processed/fog_augmented/GSGL_Baidu_104_medium.png
GSGL_Baidu_104.png,augment_full,high,True,129.71775817871094,data/processed/fog_augmented/GSGL_Baidu_104_high.png
GSGL_Baidu_1040.png,augment_medium,medium,True,143.26925659179688,data/processed/fog_augmented/GSGL_Baidu_1040_medium.png
GSGL_Baidu_1046.png,augment_full,low,True,102.760986328125,data/processed/fog_augmented/GSGL_Baidu_1046_low.png
GSGL_Baidu_1046.png,augment_full,medium,True,121.39633178710938,data/processed/fog_augmented/GSGL_Baidu_1046_medium.png
GSGL_Baidu_1046.png,augment_full,high,False,,
GSGL_Baidu_1053.png,no_augment,,,,
GSGL_Baidu_1054.png,augment_full,low,True,82.78563690185547,data/processed/fog_augmented/GSGL_Baidu_1054_low.png
GSGL_Baidu_1054.png,augment_full,medium,True,127.33837890625,data/processed/fog_augmented/GSGL_Baidu_1054_medium.png
GSGL_Baidu_1054.png,augment_full,high,True,144.2567596435547,data/processed/fog_augmented/GSGL_Baidu_1054_high.png
GSGL_Baidu_1059.png,no_augment,,,,
GSGL_Baidu_1066.png,augment_full,low,True,98.279296875,data/processed/fog_augmented/GSGL_Baidu_1066_low.png
GSGL_Baidu_1066.png,augment_full,medium,True,105.9808578491211,data/processed/fog_augmented/GSGL_Baidu_1066_medium.png
GSGL_Baidu_1066.png,augment_full,high,False,,
GSGL_Baidu_1072.png,augment_medium,medium,True,145.38449096679688,data/processed/fog_augmented/GSGL_Baidu_1072_medium.png
GSGL_Baidu_1074.png,no_augment,,,,
GSGL_Baidu_1077.png,no_augment,,,,
GSGL_Baidu_1084.png,augment_full,low,False,,
GSGL_Baidu_1084.png,augment_full,medium,True,124.66947937011719,data/processed/fog_augmented/GSGL_Baidu_1084_medium.png
GSGL_Baidu_1084.png,augment_full,high,True,133.2060546875,data/processed/fog_augmented/GSGL_Baidu_1084_high.png
GSGL_Baidu_1086.png,no_augment,,,,
GSGL_Baidu_1087.png,augment_medium,medium,True,142.4917755126953,data/processed/fog_augmented/GSGL_Baidu_1087_medium.png
GSGL_Baidu_1088.png,augment_medium,medium,True,155.34829711914062,data/processed/fog_augmented/GSGL_Baidu_1088_medium.png
GSGL_Baidu_1089.png,augment_medium,medium,True,129.78965759277344,data/processed/fog_augmented/GSGL_Baidu_1089_medium.png
GSGL_Baidu_1102.png,no_augment,,,,
GSGL_Baidu_1104.png,no_augment,,,,
GSGL_Baidu_1121.png,augment_full,low,True,101.72730255126953,data/processed/fog_augmented/GSGL_Baidu_1121_low.png
GSGL_Baidu_1121.png,augment_full,medium,True,123.63873291015625,data/processed/fog_augmented/GSGL_Baidu_1121_medium.png
GSGL_Baidu_1121.png,augment_full,high,False,,
GSGL_Baidu_1122.png,no_augment,,,,
GSGL_Baidu_113.png,no_augment,,,,
GSGL_Baidu_1135.png,augment_full,low,True,100.88631439208984,data/processed/fog_augmented/GSGL_Baidu_1135_low.png
